"ID Bài viết","Tiêu đề","Chuyên mục","Trạng thái","Số ảnh thiếu","Chi tiết tên ảnh thiếu","Đường dẫn cũ"
"20783","ĐỒNG THÁP: Thắp lại niềm tin cho phụ nữ hoàn lương","Bản tin","published","2","screenshot_1764029493.jpeg; screenshot_1764029527.jpeg","/dong-thap-thap-lai-niem-tin-cho-phu-nu-hoan-luong.html"
"20784","BẮC NINH: Công an tỉnh Bắc Ninh: Tăng cường tuyên truyền, hỗ trợ người chấp hành xong án phạt tù tái hòa nhập cộng đồng","Bản tin","published","2","z7233312989051_62ebe6939fb99b2505ed6b3fe92bfc25.jpg; z7233312988578_b5175b2371847dc4bd9d82020c749cb1.jpg","/bac-ninh-cong-an-tinh-bac-ninh-tang-cuong-tuyen-truyen-ho-tro-nguoi-chap-hanh-xong-an-phat-tu-tai-hoa-nhap-cong-dong.html"
"20785","THANH HÓA: Hội nghị tuyên truyền, cảm hóa, giáo dục pháp luật và hỗ trợ tái hòa nhập cộng đồng cho người chấp hành xong án phạt tù","Bản tin","published","8","Clip0343_MXF_23_39_14_18_Still001638976299218206878.jpg; Clip0381_MXF_23_44_40_04_Still001638976301306618744.jpg; Clip0360_MXF_23_41_28_24_Still002638976300089407685.jpg; Clip0368_MXF_23_42_57_03_Still002638976300440438935.jpg; Clip0367_MXF_23_42_48_08_Still001638976301708080728.jpg; Clip0356_MXF_23_41_01_19_Still001638976302328335213.jpg; Clip0350_MXF_23_40_08_02_Still001638976302546793854.jpg; Clip0347_MXF_23_39_47_16_Still001638976302686068522.jpg","/thanh-hoa-hoi-nghi-tuyen-truyen-cam-hoa-giao-duc-phap-luat-va-ho-tro-tai-hoa-nhap-cong-dong-cho-nguoi-chap-hanh-xong-an-phat-tu.html"
"20786","THANH HÓA: Tập huấn công tác thi hành án hình sự tại cộng đồng và công tác tái hòa nhập cộng đồng năm 2025","Bản tin","published","7","Clip0160_MXF_23_11_05_06_Still001638970192820782385.jpg; Clip0158_MXF_23_10_54_00_Still001638970193243164013.jpg; Clip0154_MXF_23_10_34_10_Still001638970193691850859.jpg; Clip0155_MXF_23_10_40_12_Still001638970193969850051.jpg; Clip0150_MXF_23_10_11_10_Still001638970194385038285.jpg; Clip0161_MXF_23_11_13_06_Still001638970194738836080.jpg; Clip0152_MXF_23_10_20_24_Still001638970195123962362.jpg","/thanh-hoa-tap-huan-cong-tac-thi-hanh-an-hinh-su-tai-cong-dong-va-cong-tac-tai-hoa-nhap-cong-dong-nam-2025.html"
"20788","QUẢNG NGÃI: Giải pháp nâng cao hiệu quả công tác thi hành án hình sự tại cộng đồng và tái hòa nhập cộng đồng trên địa bàn tỉnh Quảng Ngãi","Bản tin","published","1","tha01.jpg","/quang-ngai-giai-phap-nang-cao-hieu-qua-cong-tac-thi-hanh-an-hinh-su-tai-cong-dong-va-tai-hoa-nhap-cong-dong-tren-dia-ban-tinh-quang-ngai.html"
"20789","LÂM ĐỒNG: Hiệu quả cho vay đối với người chấp hành xong án phạt tù ","Bản tin","published","3","screenshot_1764412740.jpeg; screenshot_1764412635.jpeg; screenshot_1764412709.jpeg","/lam-dong-hieu-qua-cho-vay-doi-voi-nguoi-chap-hanh-xong-an-phat-tu-bao-va-ptth-lam-dong.html"
"20790","ĐỒNG NAI: Lãnh đạo Công an tỉnh Đồng Nai tặng quà cho người chấp hành xong án phạt t.ù trên địa bàn Phường Bình Phước","Bản tin","published","1","538133571_804226458612142_3417665122512501959_n.jpg","/dong-nai-lanh-dao-cong-an-tinh-dong-nai-tang-qua-cho-nguoi-chap-hanh-xong-an-phat-tu-tren-dia-ban-phuong-binh-phuoc.html"
"20791","HỒ CHÍ MINH: TUYÊN TRUYỀN, PHỔ BIẾN, PHÁP LUẬT VỀ CÔNG TÁC TÁI HÒA NHẬP CỘNG ĐỒNG ĐỐI VỚI NGƯỜI CHẤP HÀNH XONG HÌNH PHẠT TÙ","Bản tin","published","2","591259333_861822056612796_3118433684900230762_n.jpg; 590701468_861822063279462_713265655482192800_n.jpg","/ho-chi-minh-tuyen-truyen-pho-bien-phap-luat-ve-cong-tac-tai-hoa-nhap-cong-dong-doi-voi-nguoi-chap-hanh-xong-hinh-phat-tu.html"
"20792","AN GIANG: Công an xã Phú An phối hợp với Đội cất nhà từ thiện hỗ trợ cất nhà cho người chấp hành xong án phạt tù tái hòa nhập cộng đồng.","Bản tin","published","2","CAX phối hợp xây dựng nhà ở cho anh Ngọc.jpg; CAX phối hợp trao tặng phần quà cho anh Ngọc_0.jpg","/an-giang-cong-an-xa-phu-an-phoi-hop-voi-doi-cat-nha-tu-thien-ho-tro-cat-nha-cho-nguoi-chap-hanh-xong-an-phat-tu-tai-hoa-nhap-cong-dong.html"
"20793","AN GIANG: Mỹ Thới: Đồng hành cùng người chấp hành xong án phạt tù tái hòa nhập cộng đồng","Bản tin","published","2","screenshot_1764415216.jpeg; screenshot_1764415036.jpeg","/an-giang-my-thoi-dong-hanh-cung-nguoi-chap-hanh-xong-an-phat-tu-tai-hoa-nhap-cong-dong.html"
"20794","THANH HÓA: Công an xã Quảng Ninh tổ chức Hội nghị tuyên truyền phổ biến giáo dục pháp luật, tư vấn giới thiệu việc làm, hỗ trợ vay vốn đối với người chấp hành án hình sự tại cộng đồng, người tái hoà nhập cộng đồng và những người có nguy cơ phạm tội trên địa bàn xã","Bản tin","published","7","z7203273913949_067d4af30258df25508285ecf86319e9638982292702623171.jpg; z7203273906276_fb5dba76bf1cb04fc39e8c941c525b9b638982293329655748.jpg; z7203273920923_4eedb539ee55638d23923352d11139d3638982293765281714.jpg; z7203273935420_5613de4b24991d14156cd1d2d616643b638982293969196348.jpg; z7203273883678_c2cb783b313f91d2fb9d23a7c6087407638982294229821933.jpg; z7203273902690_454d69e8175bda1ba5d0f1e497e53357638982294427947280.jpg; z7203273894458_af7c2e338096ebb35f09665183e2c902638982294597478922.jpg","/thanh-hoa-cong-an-xa-quang-ninh-to-chuc-hoi-nghi-tuyen-truyen-pho-bien-giao-duc-phap-luat-tu-van-gioi-thieu-viec-lam-ho-tro-vay-von-doi-voi-nguoi-chap-hanh-an-hinh-su-tai-cong-dong-nguoi-tai-hoa-nhap-cong-dong-va-nhung-nguoi-co-nguy-co-pham-toi-tren-dia-ban-xa.html"
"20795","CAO BẰNG: KHÔNG AI BỊ BỎ LẠI PHÍA SAU - CHUYỆN NGƯỜI HOÀN LƯƠNG Sau khi chấp hành xong án phạt tù, trở về địa phương, ai cũng mong muốn được bắt đầu một cuộc","Bản tin","draft","2","screenshot_1764416852.jpeg; screenshot_1764416977.jpeg","/cao-bang-khong-ai-bi-bo-lai-phia-sau-chuyen-nguoi-hoan-luong-sau-khi-chap-hanh-xong-an-phat-tu-tro-ve-dia-phuong-ai-cung-mong-muon-duoc-bat-dau-mot-cuoc.html"
"20796","BẮC NINH: Công an tỉnh Bắc Ninh: Tăng cường tuyên truyền, hỗ trợ người chấp hành xong án phạt tù tái hòa nhập cộng đồng","Bản tin","published","2","z7233312989051_62ebe6939fb99b2505ed6b3fe92bfc25(1).jpg; z7233312988578_b5175b2371847dc4bd9d82020c749cb1(1).jpg","/bac-ninh-cong-an-tinh-bac-ninh-tang-cuong-tuyen-truyen-ho-tro-nguoi-chap-hanh-xong-an-phat-tu-tai-hoa-nhap-cong-dong.html"
"20797","THÁI NGUYÊN: Nam Cường ra mắt mô hình “Quản lý, giám sát, giáo dục người chấp hành xong hình phạt tù trở về địa phương tái hòa nhập cộng đồng""","Bản tin","published","1","anh-2_22.jpg","/thai-nguyen-nam-cuong-ra-mat-mo-hinh-quan-ly-giam-sat-giao-duc-nguoi-chap-hanh-xong-hinh-phat-tu-tro-ve-dia-phuong-tai-hoa-nhap-cong-dong.html"
"20798","QUẢNG NINH: Tuyên tuyền pháp luật, giới thiệu việc làm, hỗ trợ vay vốn cho người chấp hành xong án phạt tù","Bản tin","published","1","screenshot_1764417944.jpeg","/quang-ninh-tuyen-tuyen-phap-luat-gioi-thieu-viec-lam-ho-tro-vay-von-cho-nguoi-chap-hanh-xong-an-phat-tu.html"
"20799","TUYÊN QUANG: Tư vấn việc làm cho hơn 300 người sắp chấp hành xong án phạt tù","Bản tin","published","1","Tu-Van-Viec-Lam_A.jpg","/tuyen-quang-tu-van-viec-lam-cho-hon-300-nguoi-sap-chap-hanh-xong-an-phat-tu.html"
"20800","SƠN LA: BƯỚC QUA LỖI LẦM ","Bản tin","published","1","screenshot_1764418558.jpeg","/son-la-buoc-qua-loi-lam.html"
"20801","SƠN LA: Ký kết chương trình phối hợp về tín dụng đối với người chấp hành xong án phạt tù","Bản tin","published","3","screenshot_1764419275.jpeg; 6_2-2.jpg; 6_3-1.jpg","/son-la-ky-ket-chuong-trinh-phoi-hop-ve-tin-dung-doi-voi-nguoi-chap-hanh-xong-an-phat-tu.html"
"20802","PHÚ THỌ: Tăng cường phối hợp thực hiện tín dụng đối với người chấp hành xong án phạt tù","Bản tin","published","2","1_2].jpg; 2_2(2).jpg","/phu-tho-tang-cuong-phoi-hop-thuc-hien-tin-dung-doi-voi-nguoi-chap-hanh-xong-an-phat-tu-03-11-2025.html"
"20803","PHÚ THỌ: Giúp người lầm lỡ tái hòa nhập cộng đồng","Bản tin","published","2","screenshot_1764420131.jpeg; screenshot_1764420233.jpeg","/phu-tho-giup-nguoi-lam-lo-tai-hoa-nhap-cong-dong.html"
"20804","THÁI NGUYÊN: Ra mắt mô hình “Kết nối, tạo việc làm cho người chấp hành xong án phạt tù, tái hòa nhập cộng đồng” tại xã Đồng Hỷ""","Bản tin","published","2","thn (1).jpg; bia-096819(2).jpg","/thai-nguyen-ra-mat-mo-hinh-ket-noi-tao-viec-lam-cho-nguoi-chap-hanh-xong-an-phat-tu-tai-hoa-nhap-cong-dong-tai-xa-dong-hy.html"
"20805","BẮC NINH: Công an tỉnh Bắc Ninh ký kết chính sách tín dụng hỗ trợ người chấp hành xong án phạt tù","Bản tin","published","3","ccfd3ceb-420b-4dbe-b962-7cc85a2c491d.jpg; a.jpeg; screenshot_1764421439.jpeg","/bac-ninh-cong-an-tinh-bac-ninh-ky-ket-chinh-sach-tin-dung-ho-tro-nguoi-chap-hanh-xong-an.html"
"20806","BẮC NINH: Giải ngân hơn 10,2 tỷ đồng cho người chấp hành xong án phạt tù đầu tư sản xuất, kinh doanh","Bản tin","published","1","IMG_0100.jpg","/bac-ninh-giai-ngan-hon-10-2-ty-dong-cho-nguoi-chap-hanh-xong-an-phat-tu-dau-tu-san-xuat-kinh-doanh.html"
"20807","BẮC NINH: Ký kết Chương trình phối hợp về tín dụng với người chấp hành xong án phạt tù","Bản tin","published","3","s Cuong pb.jpg; s cuong pbieu.jpg; ngan hang pb.jpg","/bac-ninh-ky-ket-chuong-trinh-phoi-hop-ve-tin-dung-voi-nguoi-chap-hanh-xong-an-phat-tu.html"
"20810","VĨNH LONG: Nguồn vốn Ngân hàng Chính sách - Xã hội giúp gia đình người chấp hành xong án phạt tù vươn lên ổn định cuộc sống","Bản tin","published","1","screenshot_1764424679.jpeg","/nguon-von-ngan-hang-chinh-sach-xa-hoi-giup-gia-dinh-nguoi-chap-hanh-xong-an-phat-tu-vuon-len-on-dinh-cuoc-song.html"
"20814","ĐÀ NẴNG: GẶP MẶT, ĐỐI THOẠI VÀ HỖ TRỢ TÁI HÒA NHẬP CỘNG ĐỒNG CHO NGƯỜI CHẤP HÀNH ÁN ","Bản tin","published","3","591462665_1152351773756192_5376954663574438757_n.jpg; 590753592_1152351777089525_6626280247206072643_n.jpg; 589123641_1152351820422854_447342088203006459_n.jpg","/da-nang-gap-mat-doi-thoai-va-ho-tro-tai-hoa-nhap-cong-dong-cho-nguoi-chap-hanh-an.html"
"20815","CẦN THƠ: Tập huấn công tác thi hành án hình sự tại cộng đồng và tái hòa nhập cộng đồng năm 2025","Bản tin","published","4","image_725(1).png; image-20251126205022-1.jpeg; image-20251126205022-2.jpeg; image-20251126205022-3.png","/can-thotap-huan-cong-tac-thi-hanh-an-hinh-su-tai-cong-dong-va-tai-hoa-nhap-cong-dong-nam-2025.html"
"20817","HƯNG YÊN: Công an tỉnh Hưng Yên tổ chức Hội nghị tập huấn công tác thi hành án hình sự tại cộng đồng và tái hòa nhập cộng đồng năm 2025","Bản tin","published","2","023_8482_MXF_snapshot_00_27_299.jpg; 023_8501_MXF_snapshot_00_15_359.jpg","/hung-yen-cong-an-tinh-hung-yen-to-chuc-hoi-nghi-tap-huan-cong-tac-thi-hanh-an-hinh-su-tai-cong-dong-va-tai-hoa-nhap-cong-dong-nam-2025.html"
"20818","LẠNG SƠN: Bảo đảm dân chủ, công bằng, khách quan, minh bạch trong công tác đặc xá","Bản tin","published","1","612097_612096_img_9247_13231304_13234604.jpg","/lang-son-bao-dam-dan-chu-cong-bang-khach-quan-minh-bach-trong-cong-tac-dac-xa.html"
"20819","TUYÊN QUANG: Tổng kết công tác đặc xá và tái hòa nhập cộng đồng năm 2025","Bản tin","published","1","72dc10facca98e52b0872bf9ff806887.jpg","/tuyen-quang-tong-ket-cong-tac-dac-xa-va-tai-hoa-nhap-cong-dong-nam-2025.html"
"20822","PHÚ THỌ: Phát huy hiệu quả phong trào Toàn dân bảo vệ an ninh Tổ quốc","Bản tin","published","3","screenshot_1765175667.jpeg; screenshot_1765175929.jpeg; A(1).jpeg","/phu-tho-phat-huy-hieu-qua-phong-trao-toan-dan-bao-ve-an-ninh-to-quoc.html"
"20823","PHÚ THỌ: Đảm bảo cho người tái đặc xá hòa nhập cộng đồng tốt","Bản tin","published","1","screenshot_1765176577.jpeg","/phu-tho-dam-bao-cho-nguoi-tai-dac-xa-hoa-nhap-cong-dong-tot.html"
"20824","SƠN LA: Tổng kết công tác đặc xá và tái hoà nhập cộng đồng đối với người được đặc xá năm 2025","Bản tin","published","2","screenshot_1765185448.jpeg; screenshot_1765185574.jpeg","/son-la-tong-ket-cong-tac-dac-xa-va-tai-hoa-nhap-cong-dong-doi-voi-nguoi-duoc-dac-xa-nam-2025.html"
"20825","ĐIỆN BIÊN: Phó Giám đốc Ngân hàng CSXH Điện Biên: Tín dụng chính sách là nguồn vốn ""mưa dầm thấm lâu"", giảm nghèo bền vững","Bản tin","published","4","screenshot_1765185879.jpeg; screenshot_1765186043.jpeg; screenshot_1765186117.jpeg; screenshot_1765186186.jpeg","/dien-bien-pho-giam-doc-ngan-hang-csxh-dien-bien-tin-dung-chinh-sach-la-nguon-von-mua-dam-tham-lau-giam-ngheo-ben-vung.html"
"20826","NGÂN HÀNG CSXH: Nguồn vốn tín dụng chính sách tiếp sức người nghèo vươn lên","Bản tin","published","2","tin-dung-chinh-sach-1-1764924158069938255236.gif; huy-dong-va-su-dung-co-hieu-qua-nguon-von-chuong-trinh-muc-tieu-quoc-gia-giam-ngheo-n2-1764924940328190984986.jpg","/nguon-von-tin-dung-chinh-sach-tiep-suc-nguoi-ngheo-vuon-len.html"
"20827","ĐỒNG NAI: Trao cơ hội, gieo niềm tin cho những cuộc đời hoàn lương","Bản tin","published","1","screenshot_1765187065.jpeg","/dong-nai-trao-co-hoi-gieo-niem-tin-cho-nhung-cuoc-doi-hoan-luong.html"
"20828","ĐỒNG NAI: Người chấp hành xong án phạt tù được tư vấn pháp luật và vay vốn chính sách","Bản tin","published","1","image001(1).jpg","/nguoi-chap-hanh-xong-an-phat-tu-duoc-tu-van-phap-luat-va-vay-von-chinh-sach.html"
"20829","QUẢNG TRỊ: Tổng kết công tác đặc xá và tái hòa nhập cộng đồng đối với người được đặc xá năm 2025","Bản tin","published","3","library-20251204110727-98c4fc6b-046c-4020-8557-daaa54b4faed-dsc5374.jpeg; z7292244716503_5583c13cc32f9b23e4d155eeea3939e1.jpg; 3-2.jpg","/quang-tri-tong-ket-cong-tac-dac-xa-va-tai-hoa-nhap-cong-dong-doi-voi-nguoi-duoc-dac-xa-nam-2025.html"
"20830","CÀ MAU: Tổng kết công tác đặc xá và tái hòa nhập cộng đồng năm 2025","Bản tin","published","3","a.jpg; s.jpg; d.jpg","/ca-mau-tong-ket-cong-tac-dac-xa-va-tai-hoa-nhap-cong-dong-nam-2025.html"
"20831","ĐỒNG NAI: Hỗ trợ người chấp hành xong án phạt tù tái hoà nhập cộng đồng","Bản tin","published","2","screenshot_1765189100.jpeg; screenshot_1765189189.jpeg","/dong-nai-ho-tro-nguoi-chap-hanh-xong-an-phat-tu-tai-hoa-nhap-cong-dong.html"
"20832","NINH BÌNH: Hội nghị trực tuyến tổng kết công tác đặc xá và công tác tái hòa nhập cộng đồng đối với người được đặc xá năm 2025","Bản tin","published","5","1 (79)(1).jpg; 2 (75).jpg; 3 (66).jpg; 4 (51).jpg; 5 (43).jpg","/ninh-binh-hoi-nghi-truc-tuyen-tong-ket-cong-tac-dac-xa-va-cong-tac-tai-hoa-nhap-cong-dong-doi-voi-nguoi-duoc-dac-xa-nam-2025.html"
"20833","QUẢNG TRỊ: Gặp mặt, hỗ trợ và tư vấn dành cho các trường hợp đang thi hành án tại cộng đồng và những người chấp hành xong án phạt tù trở về địa phương","Bản tin","published","2","IMG_7961.jpeg; IMG_7962-e1764863938775.jpeg","/quang-tri-gap-mat-ho-tro-va-tu-van-danh-cho-cac-truong-hop-dang-thi-hanh-an-tai-cong-dong-va-nhung-nguoi-chap-hanh-xong-an-phat-tu-tro-ve-dia-phuong.html"
"20834","LÂM ĐỒNG: Bảo đảm chu đáo công tác đặc xá và hỗ trợ người chấp hành xong án phạt tù","Bản tin","published","2","z7290383059302_b359311c45c8d5bc5000c4b706e21f9a(1).jpg; z7291042566430_bfff9a8da42b184ba166b8ff6bb458dd(1).jpg","/lam-dong-bao-dam-chu-dao-cong-tac-dac-xa-va-ho-tro-nguoi-chap-hanh-xong-an-phat-tu.html"
"20835","HỒ CHÍ MINH: Tiếp tục làm tốt công tác đặc xá và tạo sinh kế cho người được đặc xá","Bản tin","published","9","screenshot_1765191010.jpeg; screenshot_1765191071(1).jpeg; screenshot_1765191084.jpeg; screenshot_1765191101.jpeg; screenshot_1765191233.jpeg; screenshot_1765191249.jpeg; screenshot_1765191352.jpeg; screenshot_1765191413.jpeg; screenshot_1765191429.jpeg","/ho-chi-minh-tiep-tuc-lam-tot-cong-tac-dac-xa-va-tao-sinh-ke-cho-nguoi-duoc-dac-xa.html"
"20836","LAI CHÂU: Đẩy mạnh công tác tuyên truyền tái hòa nhập cộng đồng trên địa bàn tỉnh Lai Châu","Bản tin","published","2","z7295231198005-510d5b34ebbcb4be7f0dd9d7f5f596e4-jp.jpg; z7295231189296_f445835060619f890adb31c19b2cf185.jpg","/lai-chau-day-manh-cong-tac-tuyen-truyen-tai-hoa-nhap-cong-dong-tren-dia-ban-tinh-lai-chau.html"
"20837","THANH HÓA: Tập huấn công tác thi hành án hình sự tại cộng đồng và công tác tái hoà nhập cộng đồng năm 2025","Bản tin","published","3","1(421).jpg; 2(371).jpg; 3(310).jpg","/thanh-hoa-tap-huan-cong-tac-thi-hanh-an-hinh-su-tai-cong-dong-va-cong-tac-tai-hoa-nhap-cong-dong-nam-2025.html"
"20838","KHÁNH HÒA: Cơ quan thi hành án hình sự Công an tỉnh Khánh Hòa tổ chức tuyên truyền tái hòa nhập cộng đồng cho người chấp hành xong án phạt tù, người được đặc xá năm 2025 tại phường Nam Nha Trang","Bản tin","published","2","http_1810.jpg; http_18102(1).jpg","/khanh-hoa-co-quan-thi-hanh-an-hinh-su-cong-an-tinh-khanh-hoa-to-chuc-tuyen-truyen-tai-hoa-nhap-cong-dong-cho-nguoi-chap-hanh-xong-an-an-phat-tu-nguoi-duoc-dac-xa-nam-2025-tai-phuong-nam-nha-trang.html"
"20839","GIA LAI: Công an phường An Phú tổ chức tập huấn công tác tái hoà nhập cộng đồng cho Lực lượng tham gia bảo vệ an ninh, trật tự ở cơ sở.","Bản tin","published","2","a1(2).jpg; a2 (1).jpg","/gia-lai-cong-an-phuong-an-phu-to-chuc-tap-huan-cong-tac-tai-hoa-nhap-cong-dong-cho-luc-luong-tham-gia-bao-ve-an-ninh-trat-tu-o-co-so.html"
"20841","ĐỒNG THÁP: Giúp đỡ người được đặc xá nhanh chóng tái hòa nhập cộng đồng","Bản tin","published","2","wm_4_c490e1baa1ibie1bb83ude1bbb1he1bb99inghe1bb8bte1baa1ic491ie1bb83mce1baa7ucc3b4ngante1bb89nhc490e1bb93ngthc3a1p_e1baa2nhtre1bb8dngtc3adn(1).jpg; screenshot_1765339374(1).jpeg","/dong-thap-giup-do-nguoi-duoc-dac-xa-nhanh-chong-tai-hoa-nhap-cong-dong.html"
"20843","THANH HÓA: Tổng kết công tác đặc xá, tái hoà nhập cộng đồng đối với người được đặc xá năm 2025","Bản tin","published","3","screenshot_1765348671.jpeg; screenshot_1765348836.jpeg; screenshot_1765348894.jpeg","/thanh-hoa-tong-ket-cong-tac-dac-xa-tai-hoa-nhap-cong-dong-doi-voi-nguoi-duoc-dac-xa-nam-2025.html"
"20845","TÂY NINH: Tập huấn công tác tái hòa nhập cộng đồng và thi hành án hình sự tại cộng đồng năm 2025","Bản tin","published","2","Tập huấn công tác tái hòa nhập cộng đồng và thi hành án hình sự tại cộng đồng năm 2025 1-778770.jpg; Tập huấn công tác tái hòa nhập cộng đồng và thi hành án hình sự tại cộng đồng năm 2025 3.jpg","/tay-ninh-tap-huan-cong-tac-tai-hoa-nhap-cong-dong-va-thi-hanh-an-hinh-su-tai-cong-dong-nam-2025.html"
"20846","HUẾ: Công an thành phố Huế khai giảng lớp tập huấn nghiệp vụ thi hành án hình sự tại cộng đồng và tái hòa nhập cộng đồng năm 2025","Bản tin","published","5","z7249011403178_f39efe9cd3d40cbd2c22643c98ce28d6.jpg; z7249011410133_8b9b58c3fe21e8993ec897c9d700fabc.jpg; z7249011412656_a706a5ee2ed553d2ef80dd0307b08dce.jpg; z7249011420525_93c17f0d54f5d2838b6aa41ef30a8ca9.jpg; z7249011429761_962c3c9be29df158dffc2a984947c03c.jpg","/cong-an-thanh-pho-hue-khai-giang-lop-tap-huan-nghiep-vu-thi-hanh-an-hinh-su-tai-cong-dong-va-tai-hoa-nhap-cong-dong-nam-2025.html"
"20847","HUẾ: Phòng Cảnh sát thi hành án hình sự và hỗ trợ tư pháp tổ chức tuyên truyền, giáo dục pháp luật cho người chấp hành xong án phạt tù tại phường Phong Phú","Bản tin","published","5","z7311083614317_f57794ed301656d56a462bcd7317a836.jpg&quot;; z7311083611063_f646473bd1874a8824fbe8ffb6e43f0a.jpg&quot;; z7311083618584_ab07fa83dfbc13f7aa482b39192db93a.jpg&quot;; z7311083627664_89d59921d7ad273a5e9198bce0e9738c.jpg&quot;; z7311083604417_89b78389c7cef72afffd8aa2e44f51ea.jpg&quot;","/hue-phong-canh-sat-thi-hanh-an-hinh-su-va-ho-tro-tu-phap-to-chuc-tuyen-truyen-giao-duc-phap-luat-cho-nguoi-chap-hanh-xong-an-phat-tu-tai-phuong-phong-phu.html"
"20848","ĐÀ NẴNG: Công an TP Đà Nẵng tập huấn công tác thi hành án hình sự và tái hòa nhập cộng đồng","Bản tin","published","2","1_1(1).jpg; 3_1.jpg","/da-nang-cong-an-tp-da-nang-tap-huan-cong-tac-thi-hanh-an-hinh-su-va-tai-hoa-nhap-cong-dong.html"
"20849","THANH HÓA: xã Na Mèo tập huấn công tác thi hành án hình sự và tái hòa nhập cộng đồng ","Bản tin","published","13","011_9651_MXF_15_54_27_08_Still001638972660226221550(1).bmp; 011_9654_MXF_15_54_47_22_Still001638972660723190153.bmp; 011_9657_MXF_15_55_06_08_Still001638972661151118323.bmp; 011_9653_MXF_15_54_45_04_Still001638972661428663028.bmp; 011_9652_MXF_15_54_35_24_Still001638972661715010137.bmp; 011_9655_MXF_15_54_55_09_Still001638972662024121890.bmp; 011_9656_MXF_15_55_02_03_Still001638972662292643811.bmp; 011_9659_MXF_15_55_22_10_Still001638972663008211937.bmp; 011_9660_MXF_15_55_32_22_Still001638972663231157722.bmp; 011_9662_MXF_15_55_45_00_Still001638972663997833300.bmp; 011_9661_MXF_15_55_38_16_Still001638972664751277763.bmp; 011_9663_MXF_15_55_50_16_Still001638972665331154550.bmp; 011_9665_MXF_15_56_19_24_Still001638972665990587436.bmp","/thanh-hoa-tap-huan-cong-tac-thi-hanh-an-hinh-su-va-tai-hoa-nhap-cong-dong.html"
"20850","QUẢNG TRỊ: Công an tỉnh Quảng Trị khai giảng lớp tập huấn thi hành án hình sự tại cộng đồng năm 2025","Bản tin","published","3","1234-2-of-4.jpg; 1234-3-of-4.jpg; 1234-4-of-4.jpg","/quang-tri-cong-an-tinh-quang-tri-khai-giang-lop-tap-huan-thi-hanh-an-hinh-su-tai-cong-dong-nam-2025.html"
"20851","CẦN THƠ: Bộ Công an tổng kết công tác đặc xá và tái hòa nhập cộng đồng năm 2025","Bản tin","published","1","screenshot_1765785852.jpeg","/can-tho-bo-cong-an-tong-ket-cong-tac-dac-xa-va-tai-hoa-nhap-cong-dong-nam-2025.html"
"20852","TÂY NINH: Xã Tân Tập triển khai công tác thi hành án hình sự và tái hòa nhập cộng đồng","Bản tin","published","2","12-11 QUANG CANH TRIEN KHAI HOI NGHI THI HANH AN PHAT TU.jpg; 13-11 CHU TICH TRIEN KHAI HOI NGHI-006759.jpg","/tay-ninh-tan-tap-trien-khai-cong-tac-thi-hanh-an-hinh-su-va-tai-hoa-nhap-cong-dong.html"
"20853","BỘ CÔNG AN: Tổng kết công tác đặc xá và tái hòa nhập cộng đồng đối với người được đặc xá năm 2025","Bản tin","published","9","bocongan_gov_vn-media-bca-media-_library-20251204110727-ee37c2a3-aa99-460c-9d16-b6da842fc73e-dsc5223 (1).jpg; bocongan_gov_vn-media-bca-media-_library-20251204110727-3410be06-452d-4ce8-9d93-2b20c027b40d-dsc5245(1).jpg; bocongan_gov_vn-media-bca-media-_library-20251204110727-24c61216-60ed-4e67-95bd-725281489228-dsc5273.jpg; bocongan_gov_vn-media-bca-media-_library-20251204110727-4e4a9b79-3ef6-478f-a3d2-b674896029ba-dsc5313.jpg; bocongan_gov_vn-media-bca-media-_library-20251204110727-b245f9a8-c2bd-4677-b234-0681a40be383-dsc5323.jpg; bocongan_gov_vn-media-bca-media-_library-20251204110727-8494de58-27ad-4afa-b894-43e4bc664e59-dsc5330.jpg; bocongan_gov_vn-media-bca-media-_library-20251204110727-817793fd-b0fe-4acb-b68f-76b7ac76daa9-dsc5356.jpg; bocongan_gov_vn-media-bca-media-_library-20251204110727-d9f08d43-c511-45ee-96f6-1b21e5ce1091-dsc5346(1).jpg; bocongan_gov_vn-media-bca-media-_library-20251204110727-98c4fc6b-046c-4020-8557-daaa54b4faed-dsc5374.jpg","/bo-cong-an-tong-ket-cong-tac-dac-xa-va-tai-hoa-nhap-cong-dong-doi-voi-nguoi-duoc-dac-xa-nam-2025.html"
"20855","HÀ TĨNH: Cảm hóa, hỗ trợ hiệu quả người thi hành án hình sự tại cộng đồng","Bản tin","published","4","image(2).jpg; image (1)(2).jpg; image (2)(1).jpg; image (3)(1).jpg","/ha-tinh-cam-hoa-ho-tro-hieu-qua-nguoi-thi-hanh-an-hinh-su-tai-cong-dong.html"
"20856","NGHỆ AN: Công an phường Vinh Phú phổ biến, tư vấn pháp luật, trợ giúp pháp lý cho người chấp hành xong án phạt tù","Bản tin","published","3","images2067133_1__1_.jpg; images2067134_1__3_.jpg; images2067135_1__2_.jpg","/nghe-an-cong-an-phuong-vinh-phu-pho-bien-tu-van-phap-luat-tro-giup-phap-ly-cho-nguoi-chap-hanh-xong-an-phat-tu.html"
